original_index,artist,title,year,topic
112781,Kamelancien,Repense à nous,2018.0,5
112782,Kamelancien,Repense à nous,2018.0,5
112783,Kamelancien,Repense à nous,2018.0,5
112784,Kamelancien,Où tu es,2007.0,5
112785,Kamelancien,Où tu es,2007.0,5
112786,Kamelancien,Où tu es,2007.0,5
112787,Kamelancien,"Un jour ou l’autre, tu verras - 2067325",2007.0,9
112788,Kamelancien,"Un jour ou l’autre, tu verras - 2067325",2007.0,10
112789,Kamelancien,"Un jour ou l’autre, tu verras - 2067325",2007.0,14
112790,Kamelancien,Direct,2004.0,3
112791,Kamelancien,Kierna,2007.0,15
112792,Kamelancien,Kierna,2007.0,15
112793,Kamelancien,Kierna,2007.0,15
112794,Kamelancien,Souvent,2007.0,0
112795,Kamelancien,Souvent,2007.0,0
112796,Kamelancien,Souvent,2007.0,0
112797,Kamelancien,Souvent,2007.0,0
112798,Kamelancien,T’étais où ? - 2052191,2008.0,14
112799,Kamelancien,Tchiki flow - 2074449,2007.0,3
112800,Kamelancien,Quand ils vont partir - 1975991,2008.0,14
112801,Kooly,Récidiviste,2014.0,9
112802,Kooly,Récidiviste,2014.0,12
112803,Kooly,Récidiviste,2014.0,9
112804,Kooly,Récidiviste,2014.0,18
112805,Kooly,Bullshit,2009.0,16
112806,Kooly,Bullshit,2009.0,3
112807,L’Algérino,Poussière d’étoile,2010.0,14
112808,La Fouine,Aux Champs Elysées,2014.0,11
112809,La Fouine,Aux Champs Elysées,2014.0,11
112810,La Fouine,Aux Champs Elysées,2014.0,11
112811,La Fouine,My Life (Remix),2013.0,8
112812,La Fouine,My Life (Remix),2013.0,11
112813,La Fouine,My Life (Remix),2013.0,8
112814,La Fouine,My Life (Remix),2013.0,9
112815,La Fouine,Hold up,2011.0,18
112816,La Fouine,Hold up,2011.0,14
112817,La Fouine,Hold up,2011.0,2
112818,La Fouine,Hold up,2011.0,14
112819,La Fouine,Hold up,2011.0,3
112820,La Fouine,On Me Disait,2013.0,18
112821,La Fouine,On Me Disait,2013.0,18
112822,La Fouine,Trappes Stars,2011.0,16
112823,La Fouine,Banlieue Sale Mafia (Interlude),2013.0,11
112824,La Fouine,À La Youv,2012.0,16
112825,La Fouine,Partout Dans Le Monde (1996),2012.0,14
112826,La Fouine,Partout Dans Le Monde (1996),2012.0,14
112827,La Fouine,Partout Dans Le Monde (1996),2012.0,14
112828,La Fouine,Partout Dans Le Monde (1996),2012.0,5
112829,La Fouine,Rien ¿ perdre,2013.0,11
112830,La Fouine,Rien ¿ perdre,2013.0,11
112831,La Fouine,Je repense aux frères,2013.0,14
112832,La Fouine,Je repense aux frères,2013.0,14
112833,La Fouine,Je repense aux frères,2013.0,14
112834,Lacraps,Freestyle d’Enfoiré#4Millions,2017.0,4
112835,Lacraps,La salle du temps #2,2019.0,12
112836,Lacraps,La salle du temps #2,2019.0,13
112837,Le Rat Luciano,Track 02 (album quartier attitude),2007.0,16
112838,Le Rat Luciano,Track 12 (album quartier attitude),2007.0,3
112839,Le Rat Luciano,Track 05 (album quartier attitude),2007.0,3
112840,Le Rat Luciano,Freestyle (1999),2017.0,16
112841,Le Rat Luciano,Freestyle (1999),2017.0,12
112842,Le Rat Luciano,Track 04 (album quartier attitude),2007.0,3
112843,Le Rat Luciano,Track 03 (album quartier attitude),2007.0,8
112844,Le Rat Luciano,Track 03 (album quartier attitude),2007.0,11
112845,Le Rat Luciano,Track 08 (album quartier attitude),2007.0,2
112846,Le Rat Luciano,Track 09 (album quartier attitude),2007.0,0
112847,Le Rat Luciano,Track 38 (album quartier attitude),2007.0,3
112848,Le Rat Luciano,Track 16 (album quartier attitude),2007.0,16
112849,Le Rat Luciano,Track 16 (album quartier attitude),2007.0,3
112850,Le Rat Luciano,Track 07 (album quartier attitude),2007.0,2
112851,Le Rat Luciano,Track 13 (album quartier attitude),2007.0,7
112852,Le Rat Luciano,Track 13 (album quartier attitude),2007.0,9
112853,Le Rat Luciano,Track 11 (album quartier attitude),2007.0,3
112854,Le Rat Luciano,Track 11 (album quartier attitude),2007.0,3
112855,Le Rat Luciano,Ils Savent Pas,2005.0,6
112856,Le Rat Luciano,Ils Savent Pas,2005.0,6
112857,Le Rat Luciano,Ils Savent Pas,2005.0,6
112858,Le Rat Luciano,Track 06 (album quartier attitude),2007.0,16
112859,Le Rat Luciano,Anti Système,2003.0,6
112860,Le Rat Luciano,Track 14 (album quartier attitude),2007.0,17
112861,Le Rat Luciano,Track 32 (album quartier attitude),2007.0,12
112862,Le Rat Luciano,Track 37 (album quartier attitude),2007.0,6
112863,Le Rat Luciano,Track 33 (album quartier attitude),2007.0,6
112864,Le Rat Luciano,Track 39 (album quartier attitude),2007.0,14
112865,Le Rat Luciano,Track 36 (album quartier attitude),2007.0,16
112866,Le Rat Luciano,Track 30 (album quartier attitude),2007.0,6
112867,Le Rat Luciano,Track 30 (album quartier attitude),2007.0,9
112868,Le Rat Luciano,Track 28 (album quartier attitude),2007.0,6
112869,Le Rat Luciano,Track 34 (album quartier attitude),2007.0,3
112870,Le Rat Luciano,Track 34 (album quartier attitude),2007.0,3
112871,Le Rat Luciano,Track 29 (album quartier attitude),2007.0,7
112872,Le Rat Luciano,Track 31 (album quartier attitude),2007.0,6
112873,Krisy,L’enfer c’est les autres,2023.0,14
112874,Krisy,L’enfer c’est les autres,2023.0,5
112875,Krisy,L’enfer c’est les autres,2023.0,14
112876,Krisy,L’enfer c’est les autres,2023.0,5
112877,Sidi Sid,[?],2010.0,2
112878,Zek,Libre,2015.0,9
112879,Zek,Libre,2015.0,9
112880,Demi Portion,J’me suis fait tout p’tit,2017.0,15
112881,Demi Portion,J’me suis fait tout p’tit,2017.0,15
112882,Demon One,La rue c’est moi,2008.0,3
112883,Demon One,Décepetion,2008.0,14
112884,Demon One,Décepetion,2008.0,14
112885,Disiz,C’est ma tournée 2,2012.0,4
112886,Disiz,C’est ma tournée 2,2012.0,4
112887,Disiz,F*ck Disiz,2000.0,0
112888,Disiz,Jet set des caves,2013.0,1
112889,Disiz,Jet set des caves,2013.0,18
112890,Disiz,Jet set des caves,2013.0,18
112891,Dooz Kawa,Le temps des assassins / contes cruels 2017,2017.0,7
112892,Dooz Kawa,Le temps des assassins / contes cruels 2017,2017.0,7
112893,Dooz Kawa,Là-bas dans les villes,2016.0,6
112894,Dooz Kawa,Là-bas dans les villes,2016.0,7
112895,Dooz Kawa,Eternel Sunshine,2016.0,0
112896,Dooz Kawa,Eternel Sunshine,2016.0,5
112897,Dooz Kawa,Eternel Sunshine,2016.0,5
112898,Dooz Kawa,La route est longue,2017.0,0
112899,Dooz Kawa,La route est longue,2017.0,0
112900,Dooz Kawa,Trop jeunes pour dormir,2016.0,15
112901,Dooz Kawa,No Love,2017.0,3
112902,Dooz Kawa,No Love,2017.0,3
112903,Dooz Kawa,No Love,2017.0,4
112904,Dooz Kawa,Le pire est avenir,2016.0,11
112905,Dooz Kawa,Le pire est avenir,2016.0,7
112906,Dooz Kawa,Le pire est avenir,2016.0,6
112907,Dosseh,Encore*,2008.0,5
112908,Dosseh,Encore*,2008.0,7
112909,Dosseh,Encore*,2008.0,17
112910,Dr Bériz,Madame la chance - 2125004,2014.0,9
112911,Dr Bériz,Madame la chance - 2125004,2014.0,0
112912,Dr Bériz,Madame la chance - 2125004,2014.0,0
112913,Dr Bériz,Madame la chance - 2125004,2014.0,7
112914,Elams,Rêve De Gosse,2007.0,9
112915,Elams,Rêve De Gosse,2007.0,9
112916,Elams,Rêve De Gosse,2007.0,10
112917,Elams,Rêve De Gosse,2007.0,1
112918,Elams,Rêve De Gosse,2007.0,11
112919,Faf Larage,La vie est trop courte...,2013.0,0
112920,Flynt,Freestyle Flynt pour Can I Kick It ? #3,2020.0,3
112921,Freeze Corleone,Hulk Hogan*,2020.0,18
112922,Guizmo,T.L.T (Tartine Les Toutes ),2020.0,13
112923,H Magnum,Paraît que tu parles,2018.0,3
112924,H Magnum,Paraît que tu parles,2018.0,3
112925,H Magnum,Paraît que tu parles,2018.0,3
112926,H Magnum,Paraît que tu parles,2018.0,3
112927,H Magnum,À mille à l’heure,2019.0,17
112928,H Magnum,À mille à l’heure,2019.0,7
112929,H Magnum,À mille à l’heure,2019.0,9
112930,H Magnum,Mon feeling,2020.0,10
112931,H Magnum,Mon feeling,2020.0,8
112932,H Magnum,Mon feeling,2020.0,16
112933,H Magnum,Go Fast,2005.0,17
112934,H Magnum,Go Fast,2005.0,17
112935,H Magnum,Go Fast,2005.0,3
112936,H Magnum,La Rafale,2013.0,4
112937,H Magnum,La Rafale,2013.0,11
112938,H Magnum,La Rafale,2013.0,3
112939,H Magnum,Bout de Vie,2013.0,6
112940,H Magnum,Danger,2007.0,11
112941,H Magnum,Danger,2007.0,1
112942,H Magnum,Faits d’hiver,2008.0,11
112943,H Magnum,Faits d’hiver,2008.0,6
112944,H Magnum,Faits d’hiver,2008.0,11
112945,H Magnum,Intro H-H,2012.0,12
112946,H Magnum,Tous de l’avant,2010.0,6
112947,H Magnum,Tous de l’avant,2010.0,6
112948,Hayce Lemsi,Les Z’Anni Monnaie,2017.0,8
