artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Calbo,13,1.9251212175462966,0.64262124974954,6,0.3076923076923077,8,"6,3,2","0.308,0.154,0.154",0.7115384615349041,moderate
Le (Vrai) Ben,13,1.884871362450368,0.6291855180417202,15,0.23076923076923078,7,"15,7,4","0.231,0.154,0.154",0.7115384615349041,generalist
K-Rhyme Le Roi,13,1.6052071390736313,0.5358313068374737,4,0.3076923076923077,6,"7,4,5","0.308,0.308,0.154",0.7961538461498656,moderate
Boyya,13,1.3269202283962132,0.4429368539071816,9,0.38461538461538464,5,"16,9,12","0.385,0.385,0.077",0.8423076923034809,moderate
Saliha,13,1.178655031028328,0.3934447151480693,9,0.6153846153846154,5,"9,12,4","0.615,0.154,0.077",0.8653846153802884,specialist
Prodige Namor,13,1.410513589205066,0.47084100326886064,6,0.5384615384615384,6,"6,4,18","0.538,0.154,0.077",0.8269230769189421,specialist
Young Chang MC,12,1.979204544046371,0.6606747076561482,6,0.25,8,"6,10,3","0.250,0.167,0.167",0.6916666666632084,generalist
Bouga,12,1.704551476626977,0.5689932614054259,5,0.25,6,"5,14,0","0.250,0.250,0.167",0.7666666666628331,generalist
Millésime K,12,1.6326309586984196,0.5449856027226178,6,0.3333333333333333,6,"6,3,5","0.333,0.250,0.167",0.7916666666627081,moderate
RR (FRA),12,1.424129951439623,0.47538625664639406,15,0.4166666666666667,5,"15,0,1","0.417,0.250,0.167",0.8333333333291669,moderate
Friz,11,0.6554818159833196,0.21880520558190197,1,0.6363636363636364,2,"1,11,19","0.636,0.364,0.000",0.9136363636317956,specialist
Doudou Masta,11,2.0198150189947093,0.6742308172280359,0,0.18181818181818182,8,"16,0,7","0.182,0.182,0.182",0.6681818181784772,generalist
Yanni (FRA),11,2.0198150189947093,0.6742308172280359,0,0.18181818181818182,8,"0,2,15","0.182,0.182,0.182",0.6681818181784772,generalist
Bigflo,11,1.5403058569905748,0.5141667266425083,3,0.45454545454545453,6,"3,4,19","0.455,0.182,0.091",0.804545454541432,moderate
La Swija,11,1.6726254775909606,0.5583361011118124,9,0.2727272727272727,6,"9,12,4","0.273,0.273,0.182",0.777272727268841,generalist
Vincha,11,1.2406843285324267,0.4141506033383081,15,0.45454545454545453,4,"15,9,3","0.455,0.273,0.182",0.8590909090866136,moderate
Solystik,10,1.2206073011746246,0.4074487269606892,9,0.5,4,"9,4,2","0.500,0.200,0.200",0.8599999999957002,specialist
Bridjahting,10,1.8866968135221565,0.6297948685794513,0,0.2,7,"17,3,0","0.200,0.200,0.200",0.7099999999964502,generalist
Silmarils,10,1.6957425655474008,0.5660527746478674,4,0.3,6,"4,14,0","0.300,0.200,0.200",0.7699999999961503,moderate
Nassi,10,1.359236734906343,0.45372436879808714,2,0.5,5,"2,15,16","0.500,0.200,0.100",0.8399999999957999,specialist
Fuckly,10,1.7480673797904376,0.5835192267420531,2,0.2,6,"16,7,2","0.200,0.200,0.200",0.7399999999963,generalist
